브랜드,시군구별,도로명주소,사업장명,위도,경도
이디야,영등포구,"서울특별시 영등포구 도신로 229 (신길동, 2층)",이디야커피(신길중앙점),37.51220008260139,126.91361509976302
이디야,영등포구,"서울특별시 영등포구 의사당대로 22, 이룸센터 1층 (여의도동)",이디야국회의사당역점,37.52687451919615,126.91499430165092
이디야,영등포구,"서울특별시 영등포구 양산로 71, 1층 (양평동3가)",이디야남부고용센터점,37.52501271502719,126.88820890213765
이디야,영등포구,"서울특별시 영등포구 영신로 220, KnK디지털타워 1층 105호 (영등포동8가)",이디야 영등포knk점,37.52681851484627,126.90125952455004
이디야,영등포구,"서울특별시 영등포구 신길로28길 9, 지하1,2층 3,16,17호 (신길동, 힐스테이트 클래시안)",이디야 힐스테이트 클래시안점,37.50425592744585,126.90918594656999
이디야,영등포구,"서울특별시 영등포구 양산로9길 15, 1층 (양평동3가)",이디야(영등포그랜드점),37.52657928415399,126.88565214041208
이디야,영등포구,"서울특별시 영등포구 도림로 280, 1층 (신길동)",이디야신길아이파크점,37.50294112895075,126.90132546258722
이디야,영등포구,"서울특별시 영등포구 도림로 198, 1층 (대림동)",이디야커피 대림1동점,37.4964375526243,126.89995210868226
이디야,동작구,"서울특별시 동작구 동작대로 45, 1층 (사당동)",이디야커피사당점,37.48074707970536,126.97861181891034
이디야,동작구,"서울특별시 동작구 노량진로 지하 130, 9호선 노량진역 (노량진동)",이디야커피 노량진역사,37.513585144095664,126.93801443465962
이디야,동작구,"서울특별시 동작구 양녕로 183, 1층 (상도동)",이디야 신상도초교점,37.49773385788869,126.94027552881082
이디야,동작구,"서울특별시 동작구 시흥대로 658 (신대방동, 제1호동 1층)",이디야(대림성모점),37.4903573775554,126.90521766783961
이디야,동작구,"서울특별시 동작구 동작대로 119-1, 지상2층 (사당동)",이디야커피(총신대입구역점),37.487356063694435,126.97899124207005
이디야,동작구,"서울특별시 동작구 상도로 277 (상도1동, 1층)",이디야커피,37.5027559574473,126.94549063632746
이디야,동작구,"서울특별시 동작구 사당로17가길 13, 1층 (사당동)",이디야 남성역점,37.48380207932182,126.97054197930646
이디야,동작구,"서울특별시 동작구 여의대방로 194, 1층 (대방동)",이디야커피 해군회관점,37.50426228719812,126.91937166459428
이디야,노원구,"서울특별시 노원구 공릉로46길 6, 현대프라자 1층 102호 (공릉동)",이디야 커피,37.62687886871364,127.07660479126763
이디야,동작구,서울특별시 동작구 노량진로 200 (노량진동),이디야(노들점),37.5128954626213,126.9450195928692
이디야,구로구,"서울특별시 구로구 가마산로25길 9, 네오팰리스 1층 101호 (구로동)",이디야커피 구로구청점,37.49662294566129,126.88743193618593
이디야,동작구,"서울특별시 동작구 동작대로7길 100, 지상1층 (사당동)",이디야커피사당역점,37.477167967933994,126.97465021824834
이디야,동작구,"서울특별시 동작구 여의대방로 90 (신대방동, 1층)",이디야커피 보라매공원점,37.49681635800612,126.91377790372478
이디야,동작구,"서울특별시 동작구 보라매로5가길 16 (신대방동,보라매아카데미타워 613-1)",이디야,37.49133156546737,126.92121483150395
이디야,동작구,"서울특별시 동작구 노량진로 110 (노량진동,외 15필지 1층 102호)",이디야 커피 노량진 CTS점,37.513200295551655,126.93513372963129
이디야,동작구,"서울특별시 동작구 상도로 78, 1층 (대방동)",이디야신대방삼거리점 주식회사 앙크인베스트먼트,37.49955762224543,126.92624835963673
이디야,동작구,"서울특별시 동작구 노량진로 24 (대방동, 1층)",이디야대방역점,37.51289609376662,126.9254694095878
이디야,동작구,"서울특별시 동작구 사당로16가길 96, 1,2층 (사당동)",이디야 총신대점,37.485093841296276,126.96591317838984
이디야,동작구,"서울특별시 동작구 만양로 17, 1층 101, 102호 (상도동)",이디야상도중앙점,37.5062276204273,126.94431734958923
이디야,관악구,"서울특별시 관악구 호암로26길 17, 1층 (신림동)",이디야커피(신림대학동점),37.47076966146773,126.93172144422495
이디야,관악구,"서울특별시 관악구 신림로 312, 1층 (신림동)",이디야커피,37.48222913688201,126.92729264309942
이디야,관악구,"서울특별시 관악구 남부순환로 1369, 1층 1호 일부호 (신림동)",이디야 관악농협하나로마트점,37.48009168653887,126.89992951115077
이디야,관악구,"서울특별시 관악구 남부순환로 1915, 1층 (봉천동)",이디야 낙성대역점,37.477926570718985,126.95933175213018
이디야,관악구,"서울특별시 관악구 양녕로 39-1, 1층 (봉천동)",이디야 봉천현대시장점,37.485719441600885,126.94385972027277
이디야,관악구,"서울특별시 관악구 인헌길 17, 1층 (봉천동)",이디야 인헌점,37.474724865846234,126.96416387825253
이디야,관악구,"서울특별시 관악구 남부순환로 1444, 1층 (신림동)",이디야커피 난곡사거리점,37.480904221316685,126.9083852659391
이디야,관악구,"서울특별시 관악구 봉천로6길 24, 1층 (신림동)",이디야커피(신림패션문화점),37.48863028058719,126.92254059201957
이디야,관악구,"서울특별시 관악구 신림로 91, 1층 10호 (신림동)",이디야,37.470278498035945,126.93622986674508
이디야,관악구,"서울특별시 관악구 신원로 16, 1층 (신림동)",이디야 신림 신원점,37.48080242695494,126.92518883821175
이디야,관악구,"서울특별시 관악구 남부순환로 1541-1, 1층 (신림동)",이디야 신림남부초교점,37.48340756046799,126.91899855295452
이디야,관악구,"서울특별시 관악구 보라매로 62, 1층 117-2호, 118호 (봉천동)",이디야 보라매중앙점,37.494104454482496,126.92528712222489
이디야,관악구,"서울특별시 관악구 남부순환로 1725, 1층 (봉천동)",이디야커피 봉천역점,37.48267810406004,126.93900441446553
이디야,관악구,"서울특별시 관악구 은천로 23, 1층 (봉천동)",이디야 봉일시장점,37.48641708980628,126.93503194763962
이디야,관악구,"서울특별시 관악구 난곡로 197, 1층 (신림동)",이디야커피 신림난곡점,37.472538184366584,126.91604855050586
이디야,관악구,"서울특별시 관악구 과천대로 951 (남현동, 2,3층)",이디야커피(사당중앙점),37.475474361498215,126.97839588294671
이디야,관악구,"서울특별시 관악구 난곡로 250, 1층 (신림동)",이디야 신림미성점,37.476528649944065,126.91308319958611
이디야,관악구,"서울특별시 관악구 난곡로 250, 2층 (신림동)",이디야 신림미성점,37.476528649944065,126.91308319958611
이디야,관악구,"서울특별시 관악구 관악로 164, 지상1층 106호 (봉천동, 디오슈페리움)",이디야,37.47964681405297,126.94996067769449
이디야,관악구,서울특별시 관악구 과천대로 909 (남현동),이디야 남현홈플러스점,37.47422097126062,126.9803647623214
이디야,관악구,"서울특별시 관악구 신림로 199, 1층 (신림동)",이디야커피 신림신화교점,37.47554057731015,126.9333113524902
이디야,서초구,"서울특별시 서초구 바우뫼로 180, 1층 (양재동)",이디야 교육개발원사거리점,37.47826867922526,127.03693451420088
이디야,서초구,"서울특별시 서초구 반포대로 201, 국립중앙도서관 본관1층 (반포동)",이디야 국립중앙도서관 본관점,37.49739309046446,127.00049894979276
이디야,서초구,"서울특별시 서초구 반포대로 201, 디지털도서관 지하1층 (반포동)",이디야 국립중앙도서관 디지털관점,37.49739309046446,127.00049894979276
이디야,서초구,"서울특별시 서초구 마방로10길 42, 1층 (양재동)",이디야 포이점,37.47565259661438,127.04166955363716
이디야,서초구,"서울특별시 서초구 신반포로 176, 센트럴시티 1층 104호 (반포동)",이디야커피 강남센트럴시티점,37.50436408409408,127.00073092400856
이디야,서초구,"서울특별시 서초구 청계산로 10, 농협양재하나로클럽 1층 (양재동)",이디야커피숍,37.46279789286637,127.04097976515916
이디야,서초구,"서울특별시 서초구 청계산로 189, 1층 107, 108호 (신원동)",EDIYA COFFEE(이디야커피),37.44839949809134,127.05300248029283
이디야,서초구,"서울특별시 서초구 방배로 42, 1층 102호 (방배동)",이디야 방배 백석점,37.478706518067455,126.99691658642132
이디야,서초구,"서울특별시 서초구 신반포로 333, 1층 (잠원동)",이디야 잠원논현점,37.51091837108459,127.0171789924021
이디야,서초구,"서울특별시 서초구 신반포로 194, 1,2층 21호 (반포동)",이디야 서울고속버스터미널점,37.50551855023374,127.00417245598004
이디야,서초구,"서울특별시 서초구 서초중앙로24길 7 (서초동,1층)",이디야 서초법조타운점,37.49478662607285,127.01160945408208
이디야,서초구,"서울특별시 서초구 서초대로56길 22, 103호 (서초동, 성운빌딩)",이디야,37.4934889933858,127.01423360609641
이디야,서초구,"서울특별시 서초구 방배로 87, 1층 3호 (방배동)",이디야 방배역점,37.48217948439862,126.99399629973554
이디야,마포구,"서울특별시 마포구 광성로 17, 1층 118호 (신수동, 신촌숲아이파크)",이디야 신촌숲아이파크점,37.55093347065344,126.93179461590609
이디야,서초구,"서울특별시 서초구 남부순환로347길 38, 1층 (서초동)",이디야양재점,37.48603963563386,127.02859999199464
이디야,서초구,"서울특별시 서초구 반포대로 32 (서초동,원일빌딩 1층)",이디야 예술의전당점,37.48344337732168,127.00924847930607
이디야,서초구,"서울특별시 서초구 동광로 1, 1층 (방배동)",이디야 방배중앙점,37.49107254605306,126.98013525569596
이디야,서초구,"서울특별시 서초구 효령로60길 15, 101호 (서초동)",이디야 남부터미널점,37.48475477941316,127.01598133524344
이디야,서초구,"서울특별시 서초구 신반포로 지하 200, G-032호 (반포동, 강남터미널지하쇼핑몰 1구역)",이디야커피,37.5060779070506,127.00205580962914
이디야,서초구,"서울특별시 서초구 서초대로 108, 103호 (방배동)",이디야커피내방역점,37.487537237966556,126.99141103035261
이디야,서초구,"서울특별시 서초구 서초중앙로 89, 1층 (서초동, 미래빌딩)",이디야 서울교대점,37.489767126986386,127.01120563510493
이디야,서초구,"서울특별시 서초구 방배로 234, 102호 (방배동)",이디야커피 함지박사거리,37.4941868490738,126.98704162880823
이디야,서초구,"서울특별시 서초구 반포대로21길 23, 세진빌딩 101,102호 (서초동)",이디야 서초역점,37.48771047339829,127.00563017975178
이디야,서초구,"서울특별시 서초구 강남대로 221, 111호 (양재동, 환승주차장상가)",이디야 커피(EDIYA COFFEE),37.483489787938126,127.03139053135561
이디야,서초구,"서울특별시 서초구 동산로 60, 1층 2호 (양재동)",이디야 양재언남점,37.471681258188546,127.04255669191882
이디야,서초구,"서울특별시 서초구 양재대로2길 100-11, 1층 103,104호 (우면동, 서초 리슈빌S)",이디야(서초우면중앙점),37.45646128982206,127.0133467973681
이디야,강남구,"서울특별시 강남구 테헤란로 332, 에이치제이타워 지하1층,지하2층 (역삼동)",이디야 선릉역점,37.5038045071987,127.0451767650369
이디야,강남구,"서울특별시 강남구 테헤란로 332 (역삼동,1층)",이디야커피,37.5038045071987,127.0451767650369
이디야,강남구,"서울특별시 강남구 선릉로 661 (논현동,1층)",이디야강남구청역점,37.51558482476912,127.03867846378716
이디야,강남구,"서울특별시 강남구 테헤란로4길 46 (역삼동,지하1층 108호)",이디야,37.4953998783353,127.02751578848203
이디야,강남구,"서울특별시 강남구 봉은사로 442, 1층 (삼성동)",이디야커피 삼성중앙점,37.51127109707001,127.04534143691792
이디야,종로구,"서울특별시 종로구 대학로10길 17 (동숭동,(1층 9-1호))",이디야커피 대학로점,37.582086179309435,127.00029037889774
이디야,강남구,"서울특별시 강남구 언주로81길 8, 지상1층 101호 (역삼동)",이디야,37.50036635622832,127.03997877793633
이디야,강남구,"서울특별시 강남구 논현로 636, 지상1,2층 (논현동, 이디야빌딩)",이디야커피랩,37.510487552277574,127.03005348637127
이디야,강남구,"서울특별시 강남구 언주로 711 (논현동,건설회관지상1층)",이디야(건설회관점),37.5173515657331,127.03123113943546
이디야,강남구,"서울특별시 강남구 선릉로 519, 지상1층 (역삼동)",이디야커피,37.50588587064812,127.04514112979771
이디야,강남구,"서울특별시 강남구 학동로 지하 508, 지하3층 729-3729,729-3730호 (청담동, 청담역)",이디야커피 청담역사점,37.51872137561311,127.04631826995684
이디야,강남구,"서울특별시 강남구 논현로94길 19 (역삼동,지상1층)",이디야,37.50277167435825,127.03491153266587
이디야,강남구,"서울특별시 강남구 봉은사로37길 29, 101호 (논현동)",이디야 커피,37.50994378310996,127.03281210872315
이디야,강남구,"서울특별시 강남구 개포로82길 11, 지상1층 108,109호 (개포동)",이디야 개포역점,37.488533497571936,127.06455721546509
이디야,강남구,"서울특별시 강남구 도산대로30길 7, 1층 (논현동)",을지사거리 이디야커피숍,37.519402709671375,127.02654032130631
이디야,강남구,"서울특별시 강남구 논현로72길 13, 1층 (역삼동)",이디야 역삼점,37.495841839866024,127.0376542237419
이디야,강남구,"서울특별시 강남구 논현로98길 7, 지상2층 (역삼동)",이디야 충현교회점,37.50378824781429,127.03343942113175
이디야,강남구,"서울특별시 강남구 도산대로 118, 지상1층 (논현동, 논현빌딩)",이디야커피 신사점,37.51666823328992,127.01883776770582
이디야,강남구,"서울특별시 강남구 광평로 280, 지상1층 104-1호 (수서동)",이디야커피 수서역점,37.487326809304335,127.10025005039468
이디야,강남구,"서울특별시 강남구 테헤란로43길 18 (역삼동,지상1층)",이디야 역삼상록점,37.504422913650274,127.04113687240017
이디야,강남구,"서울특별시 강남구 테헤란로25길 17 (역삼동,1층)",이디야 역삼역점,37.50181154040495,127.03232087732309
이디야,강남구,"서울특별시 강남구 개포로109길 34, 1층 103,113,114호 (개포동, 대청프라자)",이디야 커피,37.494215947116565,127.07472674848135
이디야,강남구,"서울특별시 강남구 언주로 118 (도곡동,우성캐릭터199 1층103호)",이디야도곡점,37.486516860615644,127.0489928922637
이디야,강남구,"서울특별시 강남구 자곡로 180, 강남유탑유블레스 1층 102호 (자곡동)",이디야 강남자곡점,37.47358820972649,127.10014756617306
이디야,강남구,"서울특별시 강남구 밤고개로21길 8, 세곡프라자 지상1층 104,105호 (율현동)",이디야커피 강남율현점,37.473716281496,127.10497886104885
이디야,강남구,"서울특별시 강남구 학동로 219, 국제빌딩 지상2층 (논현동)",이디야 학동역점,37.51504829572652,127.03024738825873
이디야,강남구,"서울특별시 강남구 역삼로 415, 성진빌딩 지상1층 (대치동)",이디야커피 강남대치점,37.50143438726105,127.04943780119692
이디야,강남구,"서울특별시 강남구 삼성로64길 32, 주성빌딩 지상1층 (대치동)",이디야 삼성대치점,37.500419951462916,127.06018142975562
이디야,강남구,"서울특별시 강남구 도산대로 521, 지상1층 (청담동)",이디야 청담사거리점,37.52486633841959,127.04748277019091
이디야,강남구,"서울특별시 강남구 학동로 338, 제에스동 지상1층 S115호 (논현동, 강남파라곤)",이디야 강남구청역 아이티웨딩점,37.516551647245656,127.03724888773934
이디야,송파구,"서울특별시 송파구 충민로 10, 가든파이브툴 1층 S-08호 (문정동)",이디야 가든파이브점,37.478626406381835,127.11638509582147
이디야,송파구,"서울특별시 송파구 오금로 306 (가락동,가락스타클래스 1층 102호)",이디야커피오금점,37.502876538548506,127.1232304983888
이디야,송파구,"서울특별시 송파구 충민로2길 28, 대진플라자2 1층 101호 (장지동)",이디야 송파파인타운점,37.477243249375334,127.12451410251344
이디야,송파구,"서울특별시 송파구 오금로 407 (오금동,상아상가 107호)",이디야개롱역점,37.497938617472514,127.13383734570493
이디야,송파구,"서울특별시 송파구 위례광장로 188, 아이온스퀘어 135호, 136호 (장지동)",이디야커피 송파위례점,37.48114966671447,127.1393370914608
이디야,송파구,"서울특별시 송파구 송파대로 456, 지상1층 (송파동)",이디야 석촌역점,37.50720435573093,127.10295066456916
이디야,송파구,"서울특별시 송파구 문정로 31-1, 1,2층 (문정동)",이디야커피 문정중앙점,37.48646658617363,127.12344376545178
이디야,송파구,"서울특별시 송파구 백제고분로 172, 지상1층 (잠실동)",이디야커피 잠실본동점,37.50471250904684,127.08294669031332
이디야,송파구,"서울특별시 송파구 양재대로 1222, 지상1층 209호 (방이동, 올림픽선수기자촌 중심상가)",이디야커피 올림픽 프라자점,37.51582603891434,127.12932800757409
이디야,송파구,"서울특별시 송파구 송파대로 167, A동 G114호 (문정동, 문정역테라타워)",이디야커피 문정테라타워점,37.485172136106094,127.11943366316514
이디야,송파구,"서울특별시 송파구 송파대로 409, 1층 (석촌동)",이디야 석촌사거리점,37.50349662970912,127.10538054690666
이디야,송파구,"서울특별시 송파구 올림픽로 354 (방이동,아이스페이스 잠실2 105호)",이디야올림픽공원점,37.51610931787368,127.10666327436057
이디야,송파구,"서울특별시 송파구 위례광장로 136, 상가-4동 지하1층 D-B01~B04호 (장지동, 위례아이파크)",이디야 위례아이파크점,37.47651908119383,127.13886489138999
이디야,송파구,"서울특별시 송파구 정의로 70, 케이디유타워 1층 105,106,107호 (문정동)",이디야커피 문정KDU타워점,37.486107037589754,127.11251542514157
이디야,송파구,"서울특별시 송파구 충민로 66, T-3143호 (문정동, 가든파이브라이프)",이디야커피 가든파이브 테크노관점,37.47764865866291,127.12210616264827
이디야,송파구,"서울특별시 송파구 위례성대로22길 18, 1층 (오금동)",이디야커피 오금중앙점,37.50874377292609,127.12755202836003
이디야,송파구,"서울특별시 송파구 중대로 24, 상가동 1층 120호,121호 (문정동, 올림픽훼밀리타운)",이디야커피 송파올림픽훼미리타운점,37.48851988745408,127.11148729272632
이디야,송파구,"서울특별시 송파구 올림픽로 76, 1층 104호 (잠실동)",이디야 종합운동장역점,37.511566698305515,127.07613119480865
이디야,송파구,"서울특별시 송파구 백제고분로39길 15, 1층 101호 (석촌동, 삼경빌딩)",이디야커피 석촌백제점,37.505677024833595,127.10154620730256
이디야,송파구,"서울특별시 송파구 송이로 159, 1층 101호 (가락동)",이디야 송파문정점,37.492957288977436,127.12246238708859
이디야,송파구,"서울특별시 송파구 새말로8길 30, 1층 (문정동)",이디야 문정문현점,37.48014762946176,127.12376175357602
이디야,송파구,"서울특별시 송파구 가락로 280, 1층 102호 (방이동)",이디야커피 방이초교점,37.51275659766747,127.11715763447691
이디야,송파구,"서울특별시 송파구 강동대로9길 17-1, 1층 (풍납동)",이디야 송파 풍납점,37.52810097995795,127.11365407367849
이디야,송파구,"서울특별시 송파구 백제고분로48길 3, 1층 (방이동)",이디야커피 방이시장점,37.51186171493165,127.11086734869001
이디야,도봉구,"서울특별시 도봉구 삼양로 594, C-1동 1층 101호 (쌍문동, 주함해븐빌)",이디야 솔밭공원역점,37.65602335824213,127.01086917208029
이디야,관악구,"서울특별시 관악구 관악로 232, 1층 (봉천동)",이디야 관악우성점,37.48494806533874,126.95313724011672
이디야,노원구,"서울특별시 노원구 노원로 452, 1층 일부호 (상계동)",이디야노원중앙점,37.656865216977415,127.06421714928169
이디야,성북구,"서울특별시 성북구 보문로30가길 42, 1층 (안암동1가)",이디야 안암래미안점,37.58899974737005,127.01913028555516
이디야,중구,"서울특별시 중구 마른내로 49 (인현동1가, 외 2필지 지상1,2층)",이디야커피 을지로중앙점,37.564512306661726,126.99082893166964
이디야,마포구,"서울특별시 마포구 신촌로 66, 농협중앙회 1층 (노고산동)",이디야 하나로마트 신촌점,37.556091648122006,126.93022054274766
이디야,은평구,"서울특별시 은평구 진흥로 95, 1층 (역촌동)",이디야(역촌역점),37.60545163244059,126.91923723248576
이디야,용산구,"서울특별시 용산구 이태원로 176, 1층 (이태원동)",이디야커피 이태원역점,37.53424612908547,126.99054169468478
