브랜드,시군구별,도로명주소,사업장명,위도,경도
메가커피,양천구,"서울특별시 양천구 목동중앙로 97, 청우빌딩 1층 (목동)",메가엠지씨커피 신목점,37.537831869331434,126.8696583665078
메가커피,강서구,"서울특별시 강서구 공항대로41길 43, 새한프라자 1층 103호 (등촌동)",메가커피 등촌성당점,37.55992332398831,126.84264582562818
메가커피,강서구,"서울특별시 강서구 마곡중앙5로 87, 우성르보아투 1층 101호 (마곡동)",메가 엠지씨 커피 신방화역점,37.567324804811115,126.8149483051845
메가커피,강서구,"서울특별시 강서구 금낭화로 146, 오피앙 1층 107호 (방화동)",메가엠지씨커피방화역점,37.57818916210501,126.8104123017116
메가커피,강서구,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 111호 (마곡동)",메가엠지씨커피 마곡중앙점,37.56056413800131,126.83092328641382
메가커피,강서구,"서울특별시 강서구 마곡중앙5로1길 20, 1층 112호 (마곡동, 가양 1동 마곡나루역보타닉비즈타워)",메가커피 마곡점,37.56870757152579,126.82368335886224
메가커피,강서구,"서울특별시 강서구 화곡로 160, 1층 (화곡동)",메가커피 화곡역점,37.54117063766732,126.83652749956374
메가커피,강서구,"서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 1층 123호 (염창동)",메가엠지씨커피 강서우림블루나인점,37.557252170220224,126.86155089935507
메가커피,강서구,"서울특별시 강서구 곰달래로 272, 1층 102호 (화곡동)",메가엠지씨커피 목동사거리점,37.53215533209192,126.86031343565631
메가커피,강서구,"서울특별시 강서구 공항대로 629, 1층 102(일부)호 (염창동)",메가엠지씨커피 염창역점,37.54725384181654,126.87197424583827
메가커피,강서구,"서울특별시 강서구 강서로 380, 1층 (등촌동, 3동 세민빌딩)",메가커피 발산역점,37.55946303293152,126.83602313324224
메가커피,강서구,"서울특별시 강서구 강서로 419, 유림트윈파크 1층 111호 (마곡동)",메가엠지씨커피 마곡유림,37.56307664013747,126.83647498181756
메가커피,강서구,"서울특별시 강서구 강서로 349, 1층 13호 (내발산동)",메가엠지씨커피 이대서울병원점,37.556958753690154,126.83453328446936
메가커피,강서구,"서울특별시 강서구 공항대로61길 22, 1층 (염창동)",메가엠지씨커피 강서등촌점,37.551924621305304,126.86306922898603
메가커피,강서구,"서울특별시 강서구 양천로 461, 주영빌딩 1층 106호 (가양동)",메가엠지씨커피 가양중앙점,37.563038081862906,126.84935531628842
메가커피,강서구,"서울특별시 강서구 강서로18나길 1, 1층 (화곡동)",메가엠지씨커피 까치산시장점,37.53420224842071,126.84434912487663
메가커피,강서구,"서울특별시 강서구 곰달래로49길 11, 1층 (화곡동)",메가엠지씨커피 화곡남부시장점,37.53223031316147,126.85475607852395
메가커피,강서구,"서울특별시 강서구 공항대로 190, 푸리마타워 1층 107호 (마곡동)",메가엠지씨커피 마곡역점(MEGA MGC COFFEE),37.55905428557567,126.82570333004779
메가커피,노원구,"서울특별시 노원구 상계로27길 12, 1층 111호 (상계동)",메가엠지씨커피 상계중앙시장점,37.659169319225,127.06784668480589
메가커피,강남구,"서울특별시 강남구 테헤란로 216, 신웅타워 지상1층 (역삼동)",메가엠지씨커피 역삼대로점,37.50143037066504,127.03723810764392
메가커피,강서구,"서울특별시 강서구 허준로 198, 가양프라자 113호 (가양동)",메가엠지씨커피 가양초점,37.56125346648246,126.8573591693035
메가커피,강서구,"서울특별시 강서구 화곡로 326, 1층~중2층 (화곡동)",메가엠지씨커피 강서구청점,37.55278700124743,126.84793225279228
메가커피,구로구,"서울특별시 구로구 경인로40길 25, 청실아파트 1층 9호 (개봉동, 청실아파트)",메가엠지씨커피 개봉북부역,37.495482580647334,126.85687742240674
메가커피,구로구,"서울특별시 구로구 가마산로 268, 대림역와이즈플레이스 104호 (구로동)",메가엠지씨커피 구로구청점,37.495582979179154,126.88745386371387
메가커피,구로구,"서울특별시 구로구 오류로8길 20, 1층 (오류동)",메가엠지씨커피 오류남부점,37.491079989857745,126.83917014299873
메가커피,구로구,"서울특별시 구로구 부광로 88, 구로SK V1 center BB102-B호 (항동)",메가엠지씨커피 항동지식산업센터점,37.47774137812006,126.81414673549493
메가커피,구로구,"서울특별시 구로구 천왕로 29, 상가동 1층 102호 (천왕동, 천왕 이펜하우스 4단지)",메가엠지씨커피 천왕이펜하우스점,37.4803591136925,126.8353063248884
메가커피,구로구,"서울특별시 구로구 개봉로 70, 1층 (개봉동)",메가엠지씨커피 개봉점,37.49190272707832,126.85339591685731
메가커피,구로구,"서울특별시 구로구 고척로21나길 14, 1층 (개봉동)",메가엠지씨커피 매봉초점,37.502939318625565,126.84201430179795
메가커피,구로구,"서울특별시 구로구 경인로63길 11, 신도림 크라운빌2 오피스텔 B동 1층 105호 (신도림동)",메가엠지씨커피 신도림크라운빌점,37.507863632304634,126.88214639017362
메가커피,구로구,"서울특별시 구로구 남부순환로97길 20-6, 1층 102호 (개봉동)",메가커피 개봉남부역점,37.494032370666766,126.85576347890412
메가커피,구로구,"서울특별시 구로구 디지털로31길 120, 상가2동 229,230호 (구로동, 한신휴플러스아파트)",메가엠지씨커피 남구로점,37.488509266734134,126.88791126128301
메가커피,구로구,"서울특별시 구로구 경인로 324, 성원빌딩 1층 104,105호 (개봉동)",메가엠지씨커피 개봉사거리점,37.49713479047584,126.85329787422243
메가커피,구로구,"서울특별시 구로구 경인로47길 107, 1층 103호 (고척동)",메가커피 구로고척시장점,37.50343118878075,126.86074983537046
메가커피,구로구,"서울특별시 구로구 고척로 126, 1층 102, 103호 (개봉동)",메가엠지씨커피 개봉푸르지오점,37.50194922433083,126.84503560173637
메가커피,구로구,"서울특별시 구로구 고척로 239, 1층 103호 (고척동)",메가엠지씨커피 구로고척점,37.506707336813896,126.85665919068887
메가커피,구로구,"서울특별시 구로구 새말로 89, 1층 106,107호 (구로동)",메가엠지씨커피 신도림태영타운점,37.50557166200234,126.88692925216546
메가커피,구로구,"서울특별시 구로구 부일로15길 29, 비치빌딩 1층 (궁동)",메가엠지씨커피 구로궁동점,37.49413695629201,126.83011907149026
메가커피,은평구,"서울특별시 은평구 가좌로 269, 다보빌딩 1층 (신사동)",메가엠지씨커피 새절역점,37.59265466725552,126.91067145799651
메가커피,구로구,"서울특별시 구로구 디지털로31길 41, 110호 (구로동, 이앤씨6차)",메가커피,37.485168641838214,126.88988921357694
메가커피,구로구,"서울특별시 구로구 경인로 661 (신도림동, 신도림1차푸르지오 133호)",메가커피 신도림역점,37.50942084020814,126.88485358564999
메가커피,구로구,"서울특별시 구로구 디지털로26길 98, 1층 104,105호 (구로동)",메가엠지씨커피 구로디지털탑프라자점,37.48159071545659,126.89445238928073
메가커피,금천구,"서울특별시 금천구 금하로 713-1, 지상1층 일부호 (시흥동)",메가엠지씨커피 시흥중앙점,37.451029161884584,126.90637725647868
메가커피,금천구,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 지상1층 117 일부호 (가산동)",메가엠지씨커피 가산SK V1센터점,37.48073018278007,126.87781052213768
메가커피,도봉구,"서울특별시 도봉구 해등로 255, 101동 1층 107호 (쌍문동, 에벤에셀아파트)",메가엠지씨커피 쌍문선덕점,37.657368063302656,127.02534832238773
메가커피,금천구,"서울특별시 금천구 시흥대로 227, 1층 (시흥동)",메가엠지씨커피 시흥사거리점,37.45403273259552,126.89752145795762
메가커피,금천구,"서울특별시 금천구 독산로 178, 1층 (독산동)",메가엠지씨커피 시흥한울중점,37.46311820936125,126.90115633541969
메가커피,금천구,"서울특별시 금천구 독산로 243, 1층 (독산동)",메가엠지씨커피 금천독산4동점,37.468608739953126,126.89915072022177
메가커피,금천구,"서울특별시 금천구 시흥대로 474, 유창빌딩 1층 (독산동)",메가엠지씨커피 금천독산점,37.47587931276501,126.8961415804012
메가커피,금천구,"서울특별시 금천구 가산디지털2로 166, 에이스 K1타워 1층 108호 (가산동)",메가엠지씨커피 가산에이스K1타워점,37.48268259495007,126.87532462003321
메가커피,금천구,"서울특별시 금천구 가산로 115, 지상1층 (가산동)",메가엠지씨커피 금천가산점,37.475878387397,126.88983475213928
메가커피,영등포구,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 1층 1-110호 (문래동3가)",메가엠지씨커피 문래에이스하이테크점,37.514754535692916,126.8960573231874
메가커피,영등포구,"서울특별시 영등포구 영신로19길 26-1, 1층 (영등포동)",메가엠지씨커피영등포역남부점,37.513696236475845,126.90223194696134
메가커피,영등포구,"서울특별시 영등포구 선유로9길 10, 문래 SK V1 center 1층 125호 (문래동6가)",메가엠지씨커피 문래SKV1센터점,37.51791082077571,126.88431936503142
메가커피,강북구,"서울특별시 강북구 삼양로19길 74, 삼각산아이원아파트 제402동 제1층 제102호 103호 (미아동)",메가엠지씨커피 미아삼각산점,37.616436171608925,127.01621611527024
메가커피,영등포구,"서울특별시 영등포구 여의대방로 383, 109호 (여의도동, 경도빌딩 )",메가엠지씨커피 KBS별관점,37.51937874492577,126.92856623417192
메가커피,영등포구,"서울특별시 영등포구 양평로 67 (당산동5가, 한강포스빌 1층 109호)",메가엠지씨커피 당산역점,37.534964272257234,126.89635837269581
메가커피,영등포구,"서울특별시 영등포구 여의나루로 42, 여의도종합상가 1층 120호 (여의도동)",메가엠지씨커피여의도역점,37.5214543540683,126.92217880412527
메가커피,양천구,"서울특별시 양천구 목동동로8길 23, 메리트윈 102호 (신정동)",메가엠지씨커피 목동14단지점,37.516877863247714,126.86862318914861
메가커피,영등포구,"서울특별시 영등포구 영중로 10-1, 1층 (영등포동3가)",메가엠지씨커피 영등포역점,37.517356743041745,126.90356725585352
메가커피,영등포구,서울특별시 영등포구 신풍로 48 (신길동),메가엠지씨커피 신풍역점,37.499937248451346,126.9083989372442
메가커피,영등포구,"서울특별시 영등포구 여의대방로 189, 1층 (신길동)",메가엠지씨커피해군회관사거리점,37.50388680803997,126.9186547569638
메가커피,영등포구,"서울특별시 영등포구 국회대로72길 17, KCC파크타운 1층 101-2호 (여의도동)",메가엠지씨커피 서여의도점,37.52954797830984,126.91833557016132
메가커피,영등포구,"서울특별시 영등포구 당산로 214, 상가1동 1층 110-1호 (당산동5가, 당산 삼성 래미안)",메가엠지씨커피 당산중앙점,37.53195636350377,126.90017480313522
메가커피,영등포구,"서울특별시 영등포구 도신로 234, 1층 (신길동)",메가커피 신길중앙점,37.51197315381158,126.91454617776306
메가커피,영등포구,"서울특별시 영등포구 여의대로 108, 파크원 타워1 지하2층 (여의도동)",메가엠지씨커피 여의도파크원점,37.52605009514857,126.92540584589976
메가커피,영등포구,"서울특별시 영등포구 국회대로 646, 1층 (영등포동7가)",메가엠지씨커피 영등포전화국사거리점,37.525275763203275,126.90287873178477
메가커피,영등포구,"서울특별시 영등포구 신길로34길 1, 101호 (신길동)",메가엠지씨커피 신길힐스테이트점,37.505415052979394,126.9081789422784
메가커피,동작구,"서울특별시 동작구 보라매로5가길 16, 101-3호 (신대방동, 보라매아카데미타워)",메가엠지씨커피 보라매타운점,37.49133156505428,126.92121483161709
메가커피,동작구,"서울특별시 동작구 여의대방로 30, 112동 B121호, B122호 (신대방동, 현대상가)",메가엠지씨커피 보라매점,37.494565340183385,126.90935830617614
메가커피,동작구,"서울특별시 동작구 동작대로 89, 골든시네마타워 1층 104호 (사당동)",메가엠지씨커피 이수역점,37.48476097170855,126.97863049478474
메가커피,동작구,"서울특별시 동작구 보라매로 113, 코스모빌딩 104호 (대방동)",메가커피신대방삼거리역점,37.49946514581124,126.92501049731642
메가커피,동작구,"서울특별시 동작구 상도로 207, 근생시설동 지하2층 B208호,B213호 (상도동, 상도효성해링턴플레이스)",메가엠지씨커피 상도해링턴플레이스점,37.50575131189724,126.93923755539073
메가커피,관악구,"서울특별시 관악구 남부순환로 1913, 1층 (봉천동)",메가엠지씨커피 낙성대역점,37.477966320132815,126.95913625995371
메가커피,관악구,"서울특별시 관악구 관악로 195, 제1층 제115호 (봉천동, 관악위버폴리스)",메가엠지씨커피 서울대입구역점,37.48271638867748,126.95033949578584
메가커피,관악구,"서울특별시 관악구 조원로 136, 1층 101호 (신림동)",메가엠지씨커피난곡신사시장점,37.48535034301101,126.91455291670965
메가커피,관악구,"서울특별시 관악구 보라매로 2, 신흥빌딩 1층 104호 (봉천동)",메가엠지씨커피 당곡역점,37.489690819996945,126.92521186305679
메가커피,관악구,"서울특별시 관악구 남부순환로 1861, 1층 (봉천동)",메가커피 서울대입구점,37.48000395625276,126.95403244142153
메가커피,관악구,"서울특별시 관악구 호암로26가길 2, 1층 (신림동)",메가엠지씨커피 대학점,37.47072841115941,126.93111187453628
메가커피,관악구,"서울특별시 관악구 은천로 113, 1층 (봉천동)",메가커피 현대시장점,37.48697293547586,126.94508405326583
메가커피,관악구,"서울특별시 관악구 남부순환로 1617, 재상빌딩 1층 (신림동)",메가엠지씨커피 신림역사거리점,37.484567662261504,126.92739967586623
메가커피,관악구,"서울특별시 관악구 난우길 8, 1층 (신림동)",메가엠지씨커피 신림난곡점,37.47380637521298,126.91610994727046
메가커피,관악구,"서울특별시 관악구 남부순환로 1740, 명당빌딩 1층 (봉천동)",메가엠지씨커피 봉천역점,37.48193444496805,126.94036679839802
메가커피,관악구,"서울특별시 관악구 은천로 37, 정암빌딩 1층 (봉천동)",메가엠지씨커피 봉일시장점,37.48635777587858,126.93671934961647
메가커피,관악구,"서울특별시 관악구 신림로 321, 1층 102호 (신림동)",메가엠지씨커피 신림역점,37.48288139699071,126.92661737517459
메가커피,관악구,"서울특별시 관악구 난곡로 268, 1층 (신림동)",메가엠지씨커피 난곡우체국점,37.47791988211308,126.91261684517723
메가커피,관악구,"서울특별시 관악구 난곡로 367, 경신빌딩 1층 (신림동)",메가엠지씨커피 신대방역점,37.486721685546264,126.91043915745738
메가커피,서초구,"서울특별시 서초구 동작대로 44, 1층 (방배동)",메가엠지씨커피 사당방배점,37.48039332070705,126.97931004471538
메가커피,서초구,"서울특별시 서초구 사평대로55길 149, 1층 (반포동)",메가엠지씨커피 논현역점,37.510376272079945,127.01692353067823
메가커피,서초구,"서울특별시 서초구 신반포로 지하 200, 강남터미널지하쇼핑몰 지하1층 G-001호 (잠원동)",메가커피 고투몰점,37.50771528645074,127.00637609752141
메가커피,서초구,"서울특별시 서초구 동광로 75, 1층 (방배동)",메가엠지씨커피 함지박사거리점,37.493070924054656,126.98773124738517
메가커피,서초구,"서울특별시 서초구 태봉로 70, 우면프라자 103호 (우면동)",메가엠지씨커피 서초우면점,37.464528852690634,127.02265513745236
메가커피,서초구,"서울특별시 서초구 서초대로 271, 1층 111호 (서초동)",메가엠지씨커피 서초법원점,37.493376428147386,127.00850078157426
메가커피,서초구,"서울특별시 서초구 서초중앙로 107, 삼화빌딩 1층 102호 (서초동)",메가엠지씨커피 교대역점,37.49144454274981,127.01089819620282
메가커피,영등포구,"서울특별시 영등포구 도영로 33-2, 1층 (도림동)",메가엠지씨커피도림점,37.5091647139613,126.89397357526136
메가커피,강남구,"서울특별시 강남구 영동대로85길 28, 지상1층 (대치동)",메가엠지씨커피 삼성중앙점,37.50686177691475,127.05835817177189
메가커피,강남구,"서울특별시 강남구 테헤란로 101 (역삼동,강남역지하도상가내점포e-35)",메가커피 강남역지하도점,37.49861250749916,127.02516591365189
메가커피,강북구,"서울특별시 강북구 솔샘로 315, 대오빌딩 (미아동)",메가엠지씨커피 미아솔샘점,37.61741754552498,127.02441886281055
메가커피,강남구,"서울특별시 강남구 선릉로86길 16, 2층 203호 (대치동)",메가엠지씨커피 선릉점,37.50325118555806,127.04813967791605
메가커피,강남구,"서울특별시 강남구 개포로 221, 네비스빌딩 지상1층 102호 (개포동)",메가엠지씨커피 강남포이점,37.47893865546154,127.04420002618502
메가커피,강남구,"서울특별시 강남구 압구정로28길 25, 지상1층 2호 (신사동)",메가엠지씨커피 압구정역점,37.52493616083679,127.0249303986314
메가커피,강남구,"서울특별시 강남구 개포로82길 13-9, 세종빌딩 지상1층 101호, 102호 (개포동)",메가엠지씨 개포동역점,37.4886377439687,127.06488626681744
메가커피,강남구,"서울특별시 강남구 언주로 604, 지하1층 109호 (논현동, ACROHILLS논현)",메가엠지씨커피 논현아크로힐스점,37.50952512646572,127.03606477518883
메가커피,강남구,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 지상1층 116호 (대치동)",메가엠지씨커피 대치역점,37.493828808545544,127.06005074599737
메가커피,영등포구,"서울특별시 영등포구 영등포로 150, 생각공장 당산 C동 1층 107호 (당산동1가)",메가엠지씨커피 당산생각공장점,37.52034571885736,126.89541255166769
메가커피,강남구,"서울특별시 강남구 도곡로77길 6, 지상1층 102호 (대치동)",메가엠지씨커피 대치학원가점,37.49878260893938,127.05585309165265
메가커피,송파구,"서울특별시 송파구 오금로 504, 1층 (거여동)",메가엠지씨커피 거여역점,37.49283698766114,127.14176573896482
메가커피,송파구,"서울특별시 송파구 토성로 59, 선일빌딩 1층 105,106호 (풍납동)",메가엠지씨커피 서울 풍납점,37.52919475780588,127.11390186564138
메가커피,송파구,"서울특별시 송파구 동남로 209, 1층 102,103호 (가락동)",메가엠지씨 커피 가락중앙점,37.49621388819914,127.12817116330352
메가커피,송파구,"서울특별시 송파구 백제고분로 279, 1층 (석촌동)",메가엠지씨커피 (석촌고분역점),37.50274051849772,127.09478086534305
메가커피,송파구,"서울특별시 송파구 송파대로 345, 주상가 1A동 1034,1035호 (가락동, 헬리오시티)",메가엠지씨커피 송파역점,37.498408695734064,127.10438589984147
메가커피,서대문구,"서울특별시 서대문구 통일로 510, 제상가동 1층 108호 (홍은동, 북한산더샵)",메가엠지씨커피 홍은사거리점,37.593338437835136,126.9384318552741
메가커피,송파구,"서울특별시 송파구 중대로12길 35, 102동 B상가동 1층 103호 (가락동, 가락우성2차아파트)",메가커피 문정로데오,37.49187908348644,127.12262303270832
메가커피,송파구,"서울특별시 송파구 백제고분로7길 58, 1층 (잠실동)",메가엠지씨 커피 잠실새내역점,37.51064542686368,127.08235600606726
메가커피,송파구,"서울특별시 송파구 백제고분로 198, 1층 101호,102호 (삼전동)",메가엠지씨커피 삼전역점,37.5039358815002,127.08567699748244
메가커피,송파구,"서울특별시 송파구 올림픽로35길 124, 장미에이상가동 내제2동 1층 106호 (신천동)",메가엠지씨커피 잠실장미점,37.51888494791349,127.0963904851533
메가커피,송파구,"서울특별시 송파구 마천로57길 3, 1층 2호 (마천동)",메가엠지씨커피 마천역점,37.494412249922746,127.14882566746242
메가커피,송파구,"서울특별시 송파구 석촌호수로 188, 1층 106호 (석촌동, 신동아로쟌뷰)",메가엠지씨커피 석촌호수점,37.50624102295669,127.09482614292543
메가커피,송파구,"서울특별시 송파구 중대로9길 21, 센터빌딩 1층 102호 (가락동)",메가엠지씨커피 가락시장역점,37.495005355875854,127.11602870629761
메가커피,송파구,"서울특별시 송파구 백제고분로 464, 대륙빌딩 1층 (방이동)",메가엠지씨커피 송파나루역점,37.51170076743171,127.11052675418377
메가커피,송파구,"서울특별시 송파구 석촌호수로 140, 잠실레이크타워 1층 102호 (삼전동)",메가커피 잠실레이크팰리스점,37.507075864724726,127.08958256493328
메가커피,송파구,"서울특별시 송파구 새말로 134, 1층 101,102호 (문정동)",메가엠지씨커피 문정중앙점,37.48295414680383,127.12594487510677
메가커피,송파구,"서울특별시 송파구 송파대로 201, A동 132호 (문정동, 송파테라타워2)",메가커피,37.48801168491325,127.11805877450915
메가커피,송파구,"서울특별시 송파구 위례광장로 270, 1층 제지120호 (장지동, 송파와이즈더샵)",메가엠지씨커피 위례와이즈더샵점,37.47637329714055,127.1404516282882
메가커피,양천구,"서울특별시 양천구 화곡로 104, 1층 102호 (신월동)",메가엠지씨커피 신월5동점,37.53954211661533,126.83074806837028
메가커피,강동구,서울특별시 강동구 천호대로157길 23 (천호동),메가엠지씨커피 천호로데오점,37.53886837545605,127.12428985685241
메가커피,양천구,"서울특별시 양천구 등촌로 180, 1층 (목동)",메가엠지씨커피 등촌아이파크점,37.54569074871871,126.85979602048285
메가커피,강서구,"서울특별시 강서구 강서로 211, 1층 101호 (화곡동)",메가엠지씨커피 우장산숲 아이파크점,37.544592957547316,126.83427906489308
메가커피,강서구,"서울특별시 강서구 우장산로2길 49, 1층 (내발산동)",메가엠지씨커피발산중앙점,37.55252661853592,126.83435391061234
메가커피,성북구,"서울특별시 성북구 돌곶이로 66, 1층 (석관동)",메가엠지씨커피 돌곶이역점,37.60962936017385,127.05562888624533
메가커피,금천구,"서울특별시 금천구 가산디지털2로 43-14, 102호 (가산동)",메가엠지씨커피 가산한화비즈점,37.47240258625522,126.87864095691805
메가커피,성북구,"서울특별시 성북구 종암로 98, 1,2,3층 (종암동)",메가엠지씨커피 종암점,37.598980627307185,127.03183978283371
메가커피,구로구,"서울특별시 구로구 개봉로 25, 1층 101호 (개봉동)",메가엠지씨커피 개봉중앙점,37.48799894363144,126.85311532814353
메가커피,송파구,"서울특별시 송파구 가락로 168, 부성빌딩 1층 105,106호 (송파동)",메가엠지씨커피 송파한양점,37.503808022357624,127.11119050958109
메가커피,양천구,"서울특별시 양천구 오목로 77, 1층 (신월동)",메가엠지씨커피 신월양강점,37.52313429737658,126.84319190581225
메가커피,양천구,"서울특별시 양천구 남부순환로 398, 1층 (신월동)",메가엠지씨커피 양천양서중점,37.53176254999389,126.82785130701187
메가커피,중구,"서울특별시 중구 다산로 162, 약수빌딩 1층 101호 (신당동)",메가엠지씨커피 청구역점,37.55790460183379,127.00979816592354
메가커피,강동구,"서울특별시 강동구 진황도로 190, 1층 105호 (둔촌동)",메가엠지씨커피 강동보훈사거리점,37.52924118085393,127.1400895163746
메가커피,구로구,"서울특별시 구로구 오리로 1141, 네이처힐 1층 102호 (천왕동)",메가엠지씨커피 천왕역점,37.488722315004345,126.83673177468984
메가커피,서초구,"서울특별시 서초구 방배로 141, 텔콤빌딩 내방 1층 (방배동)",메가엠지씨커피 내방역점,37.48640580955011,126.99122679377551
메가커피,서대문구,"서울특별시 서대문구 연희로 98, 1,2층 (연희동)",메가엠지씨커피 연희점,37.56663176407823,126.92811606787123
메가커피,양천구,"서울특별시 양천구 목동서로 37, 하이베라스 1층 107호 (목동)",메가엠지씨커피 목동월촌중점,37.53748050091443,126.8787961520472
메가커피,강남구,"서울특별시 강남구 봉은사로 478, 지상1층 102호 (삼성동)",메가엠지씨커피 삼성중앙역점,37.512564225180206,127.04991352240414
메가커피,성북구,"서울특별시 성북구 보문로 124, 1층 (보문동1가)",메가엠지씨커피 보문역점,37.58611301600965,127.01630878845589
메가커피,종로구,"서울특별시 종로구 종로 122, TOWER15(일오타워) 1층 (종로3가)",메가엠지씨커피 종로점,37.5700831158296,126.98821088334093
메가커피,강북구,"서울특별시 강북구 도봉로 174, 1층 104호 (미아동)",메가엠지씨커피 미아중앙점,37.624413917348186,127.02437768159113
메가커피,성동구,"서울특별시 성동구 고산자로 293, 동아맨션 1층 105호 (홍익동)",메가엠지씨커피 도선사거리점,37.56582073638384,127.03315324767601
메가커피,노원구,"서울특별시 노원구 동일로191가길 6, 건양오피스텔 1층 102,103호 (공릉동)",메가엠지씨커피 공릉신도브래뉴점,37.62534961723004,127.06873312637946
메가커피,은평구,"서울특별시 은평구 통일로 901, 1층 (갈현동)",메가엠지씨커피 은평갈현시장점,37.62346400295176,126.9166876183245
메가커피,강서구,"서울특별시 강서구 강서로 33, 1층 (화곡동)",메가엠지씨커피 까치산역점,37.5307306550123,126.84414802728043
