브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,금천구,"서울특별시 금천구 가산디지털1로 19, 지상1층 104호 (가산동, 대륭테크노타운18차)",투썸플레이스 가산대륭18차점,37.46760245680254,126.8836148384644
투썸플레이스,강서구,"서울특별시 강서구 공항대로 519, 1층 (등촌동, 1동)",투썸플레이스 등촌역점,37.551767247060454,126.86126125279854
투썸플레이스,은평구,"서울특별시 은평구 통일로 829, 연신엘피스 1~2층 (대조동)",도담테크(주)투썸플레이스 연신내엘피스점,37.617473088844235,126.9193012146442
투썸플레이스,성동구,"서울특별시 성동구 용답길 85, 1, 2, 3층 (용답동)",투썸플레이스 용답역점,37.562371198617576,127.04863751918086
투썸플레이스,종로구,"서울특별시 종로구 새문안로 58, LG광화문빌딩 지하1층 B105호 (신문로2가)",투썸플레이스 LG광화문빌딩점,37.5693471797782,126.96861764438721
투썸플레이스,종로구,"서울특별시 종로구 난계로 241, 1층 (숭인동)",투썸 플레이스(신설IBC호텔점),37.57325672151541,127.01996342970766
투썸플레이스,종로구,"서울특별시 종로구 종로 72, 지상 2~4층 (종로2가)",투썸플레이스 종각역점,37.569952084613234,126.98249845151905
투썸플레이스,종로구,서울특별시 종로구 종로5길 58 (수송동),투썸플레이스 종로구청점,37.57292968953161,126.97757676876927
투썸플레이스,종로구,"서울특별시 종로구 새문안로 85, 1~3층 (신문로1가)",투썸플레이스광화문,37.570419955159736,126.97122867881826
투썸플레이스,종로구,"서울특별시 종로구 대명길 28, 지상8층 (명륜2가, 대학로CGV)",투썸플레이스 씨지브이 대학로,37.58346398500983,126.9969561387795
투썸플레이스,종로구,"서울특별시 종로구 종로 201-1, 1층 (종로4가)",투썸플레이스 종로5가역점,37.57115602346413,126.9971800715948
투썸플레이스,종로구,"서울특별시 종로구 종로 335, 원풍빌딩 1층 (창신동)",투썸플레이스 동묘앞역점,37.57315095746324,127.01191975068583
투썸플레이스,종로구,"서울특별시 종로구 청계천로 17, 지하1, 지상1~3층 (서린동)",투썸플레이스 서린동청계광장점,37.56940900104214,126.97661673958066
투썸플레이스,중구,"서울특별시 중구 동호로 330, 1층 (쌍림동)",투썸플레이스 제일제당사옥점,37.56387620892994,127.00038090162771
투썸플레이스,중구,"서울특별시 중구 남대문로 120, 1층 (남대문로1가)",투썸플레이스 청계천광교,37.56793781611312,126.98015280203649
